,sex,LSAT,UGPA,ZFYA,first_pf,White
7636,1,0.527027027027027,0.8571428571428571,1,1.0,1
7637,1,0.37837837837837834,0.6190476190476191,0,1.0,0
7638,1,0.6216216216216217,0.738095238095238,0,1.0,1
7639,0,0.7297297297297298,0.8571428571428571,1,1.0,1
7640,0,0.6486486486486487,0.7857142857142856,1,1.0,1
7641,1,0.39189189189189194,0.738095238095238,0,0.0,0
7644,0,0.6756756756756757,0.7857142857142856,1,1.0,1
7645,0,0.6621621621621623,0.7142857142857142,1,0.0,1
7646,1,0.6756756756756757,0.7142857142857142,0,0.0,1
7648,0,0.7027027027027026,0.6428571428571429,1,1.0,1
7649,1,0.7027027027027026,0.6666666666666666,1,1.0,1
7650,0,0.8108108108108107,0.6904761904761905,1,1.0,1
7651,1,0.7297297297297298,0.6904761904761905,0,1.0,1
7652,0,0.6756756756756757,0.7142857142857142,1,1.0,1
7653,1,0.7027027027027026,0.6666666666666666,1,1.0,1
7655,0,0.7027027027027026,0.7857142857142856,1,1.0,1
7656,0,0.7297297297297298,0.738095238095238,0,1.0,1
7657,1,0.5540540540540542,0.7619047619047619,1,1.0,1
7658,0,0.7027027027027026,0.7857142857142856,1,1.0,1
7659,1,0.6486486486486487,0.738095238095238,1,1.0,1
7661,1,0.5540540540540542,0.8809523809523809,0,1.0,1
7664,1,0.7297297297297298,0.7142857142857142,1,1.0,1
7665,0,0.6486486486486487,0.8809523809523809,0,1.0,1
7666,1,0.5945945945945945,0.6904761904761905,1,1.0,1
7667,0,0.5945945945945945,0.8095238095238094,1,1.0,1
7668,1,0.6216216216216217,0.8571428571428571,1,1.0,1
7669,0,0.7837837837837838,0.6666666666666666,0,1.0,1
7670,1,0.6756756756756757,0.738095238095238,0,1.0,1
7671,1,0.7837837837837838,0.738095238095238,1,1.0,1
7672,1,0.7027027027027026,0.6666666666666666,1,1.0,1
7673,1,0.7567567567567568,0.6904761904761905,1,1.0,1
7675,0,0.6756756756756757,0.6666666666666666,0,1.0,1
7676,1,0.7837837837837838,0.6904761904761905,1,1.0,1
7677,1,0.7027027027027026,0.7857142857142856,0,1.0,1
7678,1,0.6756756756756757,0.8333333333333333,0,1.0,1
7679,1,0.7567567567567568,0.7619047619047619,1,1.0,1
7680,0,0.6216216216216217,0.8809523809523809,0,1.0,1
7682,0,0.7837837837837838,0.7619047619047619,1,1.0,1
7683,0,0.6756756756756757,0.8571428571428571,0,1.0,1
7684,1,0.8378378378378377,0.7619047619047619,0,0.0,1
7685,1,0.7567567567567568,0.6666666666666666,1,1.0,1
7686,1,0.6756756756756757,0.6666666666666666,1,1.0,1
7687,0,0.7297297297297298,0.7857142857142856,0,1.0,1
7688,1,0.9189189189189189,0.6428571428571429,1,1.0,1
7689,1,0.5945945945945945,0.8095238095238094,1,1.0,1
7690,1,0.7837837837837838,0.6904761904761905,1,1.0,1
7693,0,0.6486486486486487,0.7142857142857142,0,0.0,1
7694,0,0.7837837837837838,0.5714285714285714,0,0.0,1
7695,1,0.6351351351351351,0.6190476190476191,0,1.0,0
7696,0,0.8378378378378377,0.7142857142857142,1,1.0,1
7697,0,0.6756756756756757,0.8571428571428571,1,1.0,1
7698,0,0.6486486486486487,0.7142857142857142,0,0.0,1
7699,1,0.8648648648648649,0.738095238095238,0,1.0,1
7702,1,0.8378378378378377,0.6666666666666666,0,1.0,1
7703,0,0.8378378378378377,0.7142857142857142,0,0.0,0
7705,0,0.7837837837837838,0.7142857142857142,1,1.0,1
7706,1,0.8108108108108107,0.8809523809523809,1,0.0,1
7707,0,0.8108108108108107,0.7619047619047619,1,1.0,1
7709,1,0.40540540540540543,0.9523809523809523,0,0.0,0
7711,1,0.7567567567567568,0.8095238095238094,1,1.0,1
7712,1,0.7297297297297298,0.8095238095238094,1,1.0,1
7715,0,0.6756756756756757,0.8571428571428571,1,1.0,1
7716,1,0.8108108108108107,0.8333333333333333,1,1.0,1
7717,1,0.8918918918918919,0.6190476190476191,1,1.0,1
7718,1,0.7297297297297298,0.6666666666666666,0,1.0,1
7719,1,0.8108108108108107,0.6904761904761905,0,1.0,1
7720,0,0.7567567567567568,0.7619047619047619,0,1.0,1
7721,1,0.8378378378378377,0.6666666666666666,0,1.0,1
7722,1,0.5810810810810811,0.8809523809523809,1,1.0,1
7724,0,0.7567567567567568,0.7619047619047619,1,1.0,1
7725,0,0.7162162162162162,0.7142857142857142,1,1.0,0
7726,0,0.7567567567567568,0.8095238095238094,1,1.0,1
7727,1,0.7027027027027026,0.7619047619047619,0,1.0,0
7728,0,0.8108108108108107,0.738095238095238,1,1.0,1
7729,1,0.8378378378378377,0.8095238095238094,1,1.0,0
7730,0,0.8108108108108107,0.9523809523809523,1,1.0,1
7731,1,0.7567567567567568,0.738095238095238,0,0.0,1
7733,1,0.972972972972973,0.6904761904761905,1,1.0,1
7735,0,0.8783783783783783,0.5714285714285714,1,0.0,1
7737,1,0.7837837837837838,0.7857142857142856,1,1.0,1
7738,0,0.6621621621621623,0.6904761904761905,0,1.0,1
7739,0,0.6216216216216217,0.738095238095238,0,0.0,1
7741,1,0.7567567567567568,0.5952380952380952,0,1.0,1
7742,1,0.8648648648648649,0.738095238095238,0,0.0,1
7743,1,0.7837837837837838,0.8571428571428571,1,1.0,1
7744,1,0.6756756756756757,0.5238095238095238,0,0.0,0
7745,0,0.7567567567567568,0.8809523809523809,1,1.0,1
7746,1,0.8108108108108107,0.6428571428571429,1,1.0,1
7747,0,0.8378378378378377,0.6904761904761905,0,1.0,1
7748,1,0.8918918918918919,0.6666666666666666,0,1.0,1
7749,0,0.5675675675675675,0.7142857142857142,0,0.0,1
7750,0,0.7567567567567568,0.7619047619047619,1,1.0,1
7752,0,0.7837837837837838,0.8095238095238094,0,1.0,1
7753,1,0.972972972972973,0.6666666666666666,1,1.0,0
7754,1,0.8378378378378377,0.7142857142857142,1,1.0,1
7755,0,0.972972972972973,0.7619047619047619,1,1.0,1
7756,1,0.8648648648648649,0.8571428571428571,1,1.0,1
7757,1,0.7567567567567568,0.8333333333333333,0,0.0,1
7758,0,0.7567567567567568,0.8095238095238094,1,1.0,1
7759,0,0.5675675675675675,0.8809523809523809,1,1.0,1
7761,1,0.7837837837837838,0.7857142857142856,1,1.0,1
7763,1,0.8378378378378377,0.738095238095238,0,1.0,1
7764,0,0.8918918918918919,0.6428571428571429,0,0.0,1
7765,1,0.6081081081081081,0.6666666666666666,0,0.0,0
7766,1,0.6891891891891893,0.738095238095238,1,1.0,1
7767,1,0.8108108108108107,0.6904761904761905,0,1.0,1
7768,0,0.7567567567567568,0.6666666666666666,0,0.0,1
7769,1,0.5405405405405406,0.738095238095238,0,1.0,0
7770,1,0.7567567567567568,0.5476190476190476,0,0.0,0
7772,1,0.8108108108108107,0.738095238095238,1,1.0,1
7792,0,0.5405405405405406,0.7619047619047619,0,1.0,1
7795,1,0.6756756756756757,0.8333333333333333,0,1.0,1
7803,0,0.6216216216216217,0.8571428571428571,1,1.0,1
7818,0,0.7297297297297298,0.7857142857142856,1,1.0,1
7835,1,0.6216216216216217,0.6428571428571429,1,1.0,1
7842,0,0.6216216216216217,0.6666666666666666,0,1.0,1
7843,1,0.5,0.7619047619047619,0,1.0,1
7844,1,0.5324324324324325,0.6190476190476191,0,0.0,1
7845,1,0.5405405405405406,0.8571428571428571,0,1.0,1
7846,1,0.527027027027027,0.8571428571428571,0,1.0,1
7847,1,0.6891891891891893,0.738095238095238,1,1.0,1
7848,1,0.6216216216216217,0.7619047619047619,1,1.0,1
7849,1,0.5324324324324325,0.6904761904761905,0,1.0,1
7850,1,0.4594594594594595,0.8095238095238094,1,1.0,1
7851,1,0.5945945945945945,0.6904761904761905,0,1.0,1
7853,1,0.5945945945945945,0.6666666666666666,0,1.0,1
7855,1,0.5324324324324325,0.6666666666666666,0,1.0,1
7856,0,0.6486486486486487,0.7142857142857142,0,1.0,1
7857,1,0.5945945945945945,0.7619047619047619,0,0.0,1
7858,1,0.5864864864864865,0.5714285714285714,0,1.0,1
7859,1,0.7027027027027026,0.6666666666666666,0,1.0,1
7860,1,0.5810810810810811,0.6904761904761905,1,1.0,1
7861,0,0.6081081081081081,0.6904761904761905,0,0.0,1
7862,0,0.527027027027027,0.8333333333333333,0,1.0,1
7863,1,0.5810810810810811,0.47619047619047616,0,1.0,1
7864,0,0.6486486486486487,0.7142857142857142,0,1.0,1
7865,1,0.7567567567567568,0.7142857142857142,1,1.0,1
7867,1,0.5540540540540542,0.7619047619047619,0,1.0,1
7868,1,0.5675675675675675,0.6428571428571429,1,1.0,1
7869,1,0.6081081081081081,0.5952380952380952,0,0.0,1
7870,1,0.5135135135135136,0.6666666666666666,1,1.0,0
7871,1,0.527027027027027,0.8333333333333333,0,1.0,1
7874,1,0.7297297297297298,0.7142857142857142,1,1.0,1
7875,1,0.6756756756756757,0.6666666666666666,0,1.0,1
7876,1,0.6756756756756757,0.7142857142857142,0,1.0,1
7877,1,0.7567567567567568,0.5952380952380952,1,1.0,1
7879,1,0.5945945945945945,0.738095238095238,1,1.0,1
7880,1,0.7297297297297298,0.5238095238095238,0,1.0,1
7881,1,0.6756756756756757,0.42857142857142855,1,1.0,0
7882,0,0.527027027027027,0.7857142857142856,0,1.0,1
7883,1,0.7027027027027026,0.5238095238095238,1,1.0,1
7884,1,0.6216216216216217,0.6428571428571429,1,1.0,1
7885,1,0.5945945945945945,0.6190476190476191,1,1.0,1
7888,1,0.4189189189189189,0.7619047619047619,0,0.0,1
7889,0,0.5,0.738095238095238,1,1.0,1
7890,0,0.527027027027027,0.7857142857142856,1,1.0,1
7891,0,0.6216216216216217,0.6904761904761905,0,1.0,1
7892,0,0.527027027027027,0.738095238095238,1,1.0,1
7894,1,0.8108108108108107,0.6428571428571429,0,1.0,1
7895,0,0.6486486486486487,0.7142857142857142,1,1.0,0
7897,1,0.5675675675675675,0.8333333333333333,0,1.0,1
7898,1,0.6486486486486487,0.6666666666666666,0,1.0,1
7899,1,0.7027027027027026,0.7142857142857142,0,1.0,1
7901,0,0.6216216216216217,0.6428571428571429,0,1.0,1
7902,1,0.6756756756756757,0.6666666666666666,0,0.0,1
7903,1,0.5945945945945945,0.6428571428571429,1,1.0,1
7906,1,0.6081081081081081,0.6428571428571429,1,1.0,1
7907,1,0.5945945945945945,0.7142857142857142,0,1.0,1
7908,0,0.47297297297297297,0.7142857142857142,0,1.0,1
7909,1,0.6081081081081081,0.6666666666666666,0,1.0,1
7910,1,0.7027027027027026,0.738095238095238,1,1.0,1
7911,0,0.6216216216216217,0.6428571428571429,0,1.0,1
7912,1,0.527027027027027,0.5952380952380952,0,1.0,1
7913,1,0.7837837837837838,0.6666666666666666,1,1.0,1
7914,1,0.5810810810810811,0.6190476190476191,1,1.0,0
7915,1,0.6756756756756757,0.6666666666666666,0,1.0,1
7916,0,0.7027027027027026,0.8095238095238094,0,1.0,0
7918,1,0.5945945945945945,0.738095238095238,1,1.0,1
7919,1,0.5405405405405406,0.738095238095238,1,1.0,1
7920,1,0.5810810810810811,0.6428571428571429,1,1.0,1
7921,1,0.6756756756756757,0.7142857142857142,1,1.0,1
7922,0,0.6486486486486487,0.9047619047619047,1,1.0,1
7923,0,0.5540540540540542,0.7857142857142856,0,1.0,1
7924,0,0.5405405405405406,0.738095238095238,0,1.0,1
7926,1,0.48648648648648646,0.738095238095238,0,1.0,1
7927,0,0.6891891891891893,0.738095238095238,1,1.0,1
7928,1,0.6891891891891893,0.6428571428571429,0,1.0,1
7929,1,0.8648648648648649,0.6190476190476191,1,1.0,1
7930,1,0.5810810810810811,0.5952380952380952,0,1.0,1
7932,1,0.5540540540540542,0.6666666666666666,1,1.0,0
7933,1,0.4945945945945946,0.7142857142857142,0,1.0,1
7935,1,0.7297297297297298,0.6904761904761905,0,1.0,1
7936,1,0.5945945945945945,0.8333333333333333,1,1.0,1
7937,0,0.5135135135135136,0.738095238095238,0,1.0,1
7938,1,0.7837837837837838,0.6666666666666666,1,1.0,1
7939,1,0.6216216216216217,0.6190476190476191,0,1.0,1
7940,0,0.4324324324324325,0.7142857142857142,0,1.0,1
7942,1,0.5945945945945945,0.7142857142857142,1,1.0,1
7943,1,0.7027027027027026,0.6666666666666666,1,1.0,1
7944,0,0.5405405405405406,0.6190476190476191,0,1.0,1
7946,0,0.5945945945945945,0.6428571428571429,1,1.0,1
7947,0,0.6216216216216217,0.6904761904761905,0,1.0,1
7948,1,0.7837837837837838,0.6666666666666666,1,1.0,1
7949,1,0.527027027027027,0.738095238095238,0,1.0,1
7951,1,0.5135135135135136,0.6904761904761905,0,1.0,1
7952,0,0.5810810810810811,0.738095238095238,1,1.0,1
7953,0,0.6216216216216217,0.738095238095238,1,1.0,1
7956,1,0.7027027027027026,0.5476190476190476,1,1.0,1
7957,1,0.5945945945945945,0.6666666666666666,1,1.0,1
7959,1,0.6567567567567567,0.6190476190476191,1,1.0,1
7960,0,0.6756756756756757,0.7857142857142856,1,1.0,1
7961,1,0.47297297297297297,0.8095238095238094,0,1.0,1
7963,1,0.527027027027027,0.7857142857142856,0,1.0,1
7965,0,0.5405405405405406,0.8809523809523809,1,1.0,1
7966,0,0.5675675675675675,0.7142857142857142,1,1.0,1
7967,1,0.5135135135135136,0.7142857142857142,0,1.0,1
7969,1,0.7297297297297298,0.5952380952380952,1,1.0,1
7970,0,0.5405405405405406,0.6190476190476191,1,1.0,1
7972,1,0.6621621621621623,0.6428571428571429,1,1.0,1
7974,0,0.4594594594594595,0.738095238095238,1,1.0,0
7975,0,0.7837837837837838,0.5952380952380952,0,1.0,1
7977,1,0.5405405405405406,0.7619047619047619,0,1.0,1
7978,1,0.6486486486486487,0.7142857142857142,0,1.0,1
7979,0,0.527027027027027,0.7142857142857142,0,1.0,1
7981,0,0.6216216216216217,0.7142857142857142,1,1.0,1
7982,1,0.5945945945945945,0.738095238095238,0,1.0,1
7983,0,0.6081081081081081,0.8333333333333333,1,1.0,1
7985,0,0.5945945945945945,0.7619047619047619,0,1.0,1
7987,1,0.6756756756756757,0.5714285714285714,0,1.0,1
7988,0,0.7567567567567568,0.8095238095238094,1,1.0,1
7989,0,0.6486486486486487,0.7857142857142856,0,1.0,1
7990,1,0.7567567567567568,0.6190476190476191,0,0.0,1
7992,1,0.6351351351351351,0.7142857142857142,1,1.0,1
7993,1,0.6486486486486487,0.6428571428571429,0,1.0,1
7995,0,0.4594594594594595,0.8571428571428571,1,1.0,1
7996,0,0.5135135135135136,0.8333333333333333,0,1.0,1
7997,1,0.6216216216216217,0.7857142857142856,1,1.0,1
7999,0,0.5945945945945945,0.6904761904761905,0,1.0,1
8000,0,0.5945945945945945,0.7857142857142856,0,1.0,1
8001,0,0.5135135135135136,0.8333333333333333,1,1.0,1
8002,1,0.6756756756756757,0.6904761904761905,1,1.0,1
8003,0,0.5945945945945945,0.6904761904761905,1,0.0,1
8005,0,0.6486486486486487,0.7857142857142856,1,1.0,1
8006,0,0.7432432432432432,0.5952380952380952,1,1.0,1
8007,0,0.5135135135135136,0.5952380952380952,0,1.0,0
8008,1,0.7297297297297298,0.6666666666666666,1,1.0,1
8010,0,0.6216216216216217,0.7619047619047619,1,1.0,1
8011,0,0.6216216216216217,0.738095238095238,0,1.0,1
8012,1,0.6216216216216217,0.7142857142857142,1,1.0,1
8013,1,0.5675675675675675,0.5952380952380952,1,1.0,0
8015,0,0.6216216216216217,0.8571428571428571,1,1.0,1
8017,1,0.7567567567567568,0.7619047619047619,0,1.0,1
8018,1,0.7567567567567568,0.8095238095238094,0,1.0,1
8019,1,0.6486486486486487,0.8809523809523809,1,1.0,1
8021,1,0.7027027027027026,0.7857142857142856,0,0.0,1
8022,1,0.5945945945945945,0.8333333333333333,0,1.0,1
8023,1,0.5675675675675675,0.6904761904761905,0,1.0,1
8025,1,0.6216216216216217,0.7857142857142856,1,1.0,1
8027,1,0.6216216216216217,0.738095238095238,0,1.0,1
8028,1,0.6756756756756757,0.7857142857142856,1,1.0,1
8029,1,0.5405405405405406,0.8809523809523809,1,1.0,1
8030,1,0.5675675675675675,0.7857142857142856,1,1.0,1
8031,1,0.6621621621621623,0.7619047619047619,1,1.0,1
8032,0,0.5405405405405406,0.6428571428571429,0,1.0,0
8034,1,0.6486486486486487,0.6666666666666666,1,1.0,1
8035,1,0.5945945945945945,0.6190476190476191,0,1.0,1
8036,1,0.7027027027027026,0.6904761904761905,1,1.0,1
8037,0,0.6756756756756757,0.8333333333333333,1,1.0,1
8038,1,0.3243243243243244,0.8095238095238094,0,0.0,0
8040,0,0.48648648648648646,0.7142857142857142,0,1.0,1
8041,1,0.7837837837837838,0.6666666666666666,1,1.0,1
8042,1,0.5675675675675675,0.6904761904761905,0,0.0,1
8046,1,0.6216216216216217,0.6904761904761905,1,1.0,1
8047,0,0.972972972972973,0.9285714285714285,1,1.0,1
8048,0,0.4594594594594595,0.6428571428571429,0,1.0,0
8049,0,0.7837837837837838,0.7142857142857142,1,1.0,1
8050,0,0.7027027027027026,0.7857142857142856,0,1.0,1
8051,1,0.7297297297297298,0.6904761904761905,0,1.0,1
8052,0,0.7027027027027026,0.6904761904761905,1,1.0,1
8053,1,0.5135135135135136,0.7857142857142856,1,1.0,1
8054,1,0.6486486486486487,0.6904761904761905,0,1.0,0
8057,0,0.6486486486486487,0.8095238095238094,1,1.0,1
8058,1,0.6081081081081081,0.7857142857142856,0,1.0,0
8060,0,0.6081081081081081,0.8571428571428571,1,1.0,1
8061,1,0.6216216216216217,0.738095238095238,0,1.0,1
8062,1,0.7027027027027026,0.8333333333333333,1,1.0,1
8063,1,0.35135135135135137,0.7857142857142856,0,1.0,0
8064,1,0.7297297297297298,0.6190476190476191,1,1.0,1
8065,1,0.8918918918918919,0.6904761904761905,1,1.0,1
8066,1,0.6486486486486487,0.7619047619047619,1,1.0,0
8067,1,0.7027027027027026,0.6904761904761905,1,1.0,1
8069,1,0.5135135135135136,0.8095238095238094,1,1.0,1
8070,1,0.7027027027027026,0.7142857142857142,1,1.0,1
8071,1,0.7027027027027026,0.8095238095238094,0,1.0,1
8073,0,0.6756756756756757,0.8809523809523809,0,1.0,1
8074,1,0.6756756756756757,0.8095238095238094,0,1.0,1
8076,0,0.5675675675675675,0.7619047619047619,0,1.0,1
8079,1,0.6756756756756757,0.6666666666666666,0,1.0,1
8080,1,0.6216216216216217,0.7619047619047619,1,1.0,1
8081,0,0.5675675675675675,0.7142857142857142,0,1.0,1
8082,0,0.40540540540540543,0.8095238095238094,0,1.0,1
8083,1,0.5945945945945945,0.8095238095238094,0,1.0,1
8084,0,0.7567567567567568,0.6428571428571429,1,1.0,1
8086,1,0.7567567567567568,0.5952380952380952,0,1.0,1
8087,1,0.6216216216216217,0.8571428571428571,1,1.0,0
8088,1,0.7027027027027026,0.738095238095238,1,1.0,1
8089,0,0.5675675675675675,0.7142857142857142,1,1.0,1
8093,1,0.5405405405405406,0.7142857142857142,1,1.0,1
8094,1,0.7567567567567568,0.5,1,1.0,1
8096,1,0.7837837837837838,0.6904761904761905,1,1.0,1
8099,0,0.8378378378378377,0.6666666666666666,1,1.0,1
8101,1,0.7027027027027026,0.8095238095238094,1,1.0,1
8102,1,0.8648648648648649,0.6190476190476191,0,1.0,1
8104,0,0.5,0.9047619047619047,0,1.0,1
8105,0,0.5945945945945945,0.9047619047619047,1,1.0,1
8106,1,0.5135135135135136,0.6428571428571429,0,1.0,0
8108,1,0.48648648648648646,0.7857142857142856,1,1.0,1
8110,1,0.39189189189189194,0.738095238095238,0,1.0,1
8111,1,0.6216216216216217,0.738095238095238,0,1.0,1
8112,1,0.5675675675675675,0.9047619047619047,1,1.0,1
8113,0,0.40540540540540543,0.6904761904761905,0,1.0,0
8114,0,0.5405405405405406,0.7619047619047619,0,1.0,1
8115,1,0.6486486486486487,0.7857142857142856,1,1.0,1
8117,1,0.6756756756756757,0.6904761904761905,0,1.0,1
8118,0,0.7567567567567568,0.8095238095238094,0,1.0,0
8119,1,0.5675675675675675,0.6666666666666666,0,1.0,1
8120,1,0.8378378378378377,0.8809523809523809,1,1.0,1
8121,1,0.5675675675675675,0.8571428571428571,1,1.0,1
8122,1,0.7027027027027026,0.8333333333333333,1,1.0,1
8124,0,0.6216216216216217,0.7142857142857142,0,0.0,1
8126,0,0.6216216216216217,0.8333333333333333,1,1.0,1
8129,0,0.48648648648648646,0.6428571428571429,0,1.0,0
8130,1,0.7027027027027026,0.6904761904761905,1,1.0,1
8131,1,0.7837837837837838,0.6666666666666666,1,1.0,1
8132,1,0.7297297297297298,0.7857142857142856,0,1.0,1
8134,1,0.5675675675675675,0.7142857142857142,0,1.0,1
8135,0,0.7297297297297298,0.8809523809523809,1,1.0,1
8136,1,0.6216216216216217,0.8095238095238094,1,1.0,1
8137,1,0.7297297297297298,0.5952380952380952,0,1.0,1
8138,1,0.7567567567567568,0.6904761904761905,1,1.0,1
8139,1,0.7027027027027026,0.6428571428571429,1,1.0,1
8141,0,0.27027027027027023,0.6190476190476191,0,1.0,0
8143,0,0.5,0.6904761904761905,0,1.0,1
8144,1,0.6756756756756757,0.8571428571428571,1,1.0,1
8145,0,0.7567567567567568,0.8571428571428571,0,1.0,1
8147,1,0.5675675675675675,0.7142857142857142,0,1.0,1
8148,1,0.7297297297297298,0.6904761904761905,0,0.0,1
8149,1,0.7837837837837838,0.6666666666666666,0,1.0,1
8152,0,0.6081081081081081,0.7142857142857142,0,1.0,1
8153,1,0.5675675675675675,0.8095238095238094,1,1.0,1
8154,0,0.5945945945945945,0.8333333333333333,1,1.0,1
8156,0,0.5945945945945945,0.7142857142857142,0,1.0,1
8157,0,0.5675675675675675,0.7857142857142856,0,1.0,1
8159,0,0.6756756756756757,0.8095238095238094,1,1.0,1
8160,1,0.7297297297297298,0.5952380952380952,0,1.0,1
8161,1,0.6486486486486487,0.7857142857142856,1,1.0,1
8162,1,0.7567567567567568,0.6904761904761905,0,1.0,1
8163,0,0.37837837837837834,0.7142857142857142,1,1.0,1
8165,0,0.8378378378378377,0.9285714285714285,1,1.0,1
8169,0,0.5945945945945945,0.9523809523809523,0,1.0,1
8170,1,0.6216216216216217,0.738095238095238,1,1.0,1
8172,0,0.6216216216216217,0.7619047619047619,0,1.0,1
8173,0,0.6216216216216217,0.8095238095238094,1,1.0,1
8174,0,0.5675675675675675,0.9285714285714285,1,1.0,1
8175,0,0.5945945945945945,0.8571428571428571,1,1.0,1
8176,0,0.6486486486486487,0.7619047619047619,0,1.0,1
8177,1,0.7567567567567568,0.7142857142857142,1,1.0,1
8179,0,0.7837837837837838,0.9047619047619047,1,1.0,1
8180,0,0.7297297297297298,0.7142857142857142,1,1.0,1
8181,0,0.5675675675675675,0.8333333333333333,0,1.0,1
8183,1,0.7297297297297298,0.9047619047619047,0,1.0,1
8184,0,0.527027027027027,0.8095238095238094,0,1.0,1
8185,0,0.5324324324324325,0.8571428571428571,0,1.0,1
8187,1,0.7837837837837838,0.8095238095238094,1,1.0,1
8188,0,0.7837837837837838,0.9285714285714285,1,1.0,1
8190,0,0.8108108108108107,0.6904761904761905,0,1.0,1
8191,0,0.6756756756756757,0.738095238095238,1,1.0,1
8192,1,0.7297297297297298,0.7142857142857142,0,1.0,1
8194,1,0.8648648648648649,0.8095238095238094,1,1.0,1
8195,0,0.8108108108108107,0.8095238095238094,0,1.0,1
8197,1,0.7297297297297298,0.738095238095238,1,1.0,1
8199,1,0.5945945945945945,0.7857142857142856,0,1.0,1
8200,0,0.6216216216216217,0.9047619047619047,1,1.0,1
8201,0,0.5945945945945945,0.8095238095238094,0,1.0,1
8202,0,0.6216216216216217,0.8571428571428571,1,1.0,1
8204,0,0.7567567567567568,0.8333333333333333,0,1.0,1
8205,1,0.7567567567567568,0.6428571428571429,0,1.0,1
8206,1,0.8918918918918919,0.6904761904761905,1,1.0,1
8207,0,0.5675675675675675,0.8809523809523809,1,1.0,1
8208,0,0.5945945945945945,0.8571428571428571,1,1.0,1
8209,0,0.6216216216216217,0.8571428571428571,0,1.0,1
8211,1,0.6216216216216217,0.8333333333333333,1,1.0,1
8213,0,0.5216216216216216,0.7857142857142856,0,1.0,0
8214,1,0.6756756756756757,0.7619047619047619,0,1.0,1
8215,1,0.5135135135135136,0.7857142857142856,0,1.0,1
8216,1,0.5945945945945945,0.8095238095238094,0,1.0,1
8218,1,0.5945945945945945,0.8333333333333333,1,1.0,1
8219,1,0.5675675675675675,0.8095238095238094,1,1.0,1
8220,1,0.5945945945945945,0.7619047619047619,0,1.0,1
8221,0,0.7027027027027026,0.8571428571428571,1,1.0,1
8222,1,0.5945945945945945,0.8571428571428571,0,1.0,1
8223,1,0.6486486486486487,0.8095238095238094,1,1.0,1
8225,1,0.7297297297297298,0.6666666666666666,0,0.0,1
8226,1,0.6216216216216217,0.7619047619047619,1,1.0,1
8227,0,0.6756756756756757,0.9523809523809523,1,1.0,1
8229,1,0.7027027027027026,0.8333333333333333,1,1.0,1
8230,1,0.7567567567567568,0.9047619047619047,1,1.0,1
8231,1,0.7027027027027026,0.738095238095238,0,1.0,1
8232,1,0.5675675675675675,0.8095238095238094,0,1.0,1
8233,1,0.6756756756756757,0.738095238095238,0,1.0,1
8235,1,0.6486486486486487,0.7619047619047619,0,1.0,1
8236,0,0.6081081081081081,0.7857142857142856,0,0.0,1
8237,1,0.6486486486486487,0.7857142857142856,0,0.0,1
8238,1,0.7027027027027026,0.6904761904761905,0,1.0,0
8239,0,0.7297297297297298,0.8571428571428571,1,1.0,1
8240,1,0.7027027027027026,0.8095238095238094,0,1.0,1
8241,1,0.6486486486486487,0.5714285714285714,1,1.0,1
8243,1,0.7837837837837838,0.6428571428571429,0,1.0,1
8244,1,0.7027027027027026,0.9523809523809523,1,1.0,1
8246,0,0.8108108108108107,0.9047619047619047,0,0.0,1
8247,0,0.4189189189189189,0.7142857142857142,1,1.0,0
8249,0,0.7297297297297298,0.6666666666666666,0,0.0,1
8250,1,0.8378378378378377,0.6904761904761905,1,1.0,1
8253,1,0.6081081081081081,0.7619047619047619,0,1.0,1
8254,1,0.5945945945945945,0.8809523809523809,1,1.0,1
8255,1,0.5945945945945945,0.9047619047619047,1,1.0,1
8256,0,0.6216216216216217,0.5476190476190476,0,1.0,1
8257,1,0.6486486486486487,0.7619047619047619,0,0.0,1
8258,0,0.5135135135135136,0.8095238095238094,0,1.0,1
8259,1,0.6216216216216217,0.738095238095238,1,1.0,1
8260,1,0.6756756756756757,0.6190476190476191,1,1.0,1
8261,0,0.6486486486486487,0.7857142857142856,0,1.0,1
8262,1,0.6216216216216217,0.8333333333333333,0,1.0,1
8263,0,0.5675675675675675,0.8333333333333333,0,0.0,1
8264,1,0.6081081081081081,0.7142857142857142,0,1.0,1
8265,0,0.5810810810810811,0.8571428571428571,0,1.0,1
8266,0,0.6756756756756757,0.9523809523809523,1,1.0,1
8267,1,0.5945945945945945,0.9285714285714285,0,1.0,1
8268,1,0.8378378378378377,0.6666666666666666,1,1.0,1
8269,1,0.7027027027027026,0.8095238095238094,0,1.0,1
8270,0,0.7837837837837838,0.8571428571428571,1,1.0,1
8271,0,0.6486486486486487,0.8333333333333333,1,1.0,1
8272,0,0.7567567567567568,0.9523809523809523,1,1.0,1
8273,1,0.7567567567567568,0.9285714285714285,1,1.0,1
8274,0,0.5675675675675675,0.7619047619047619,1,1.0,1
8275,1,0.6486486486486487,0.6666666666666666,1,1.0,1
8276,1,0.5675675675675675,0.7142857142857142,1,1.0,1
8277,1,0.6351351351351351,0.6666666666666666,0,1.0,1
8278,0,0.5405405405405406,0.7142857142857142,1,1.0,1
8279,1,0.5675675675675675,0.7619047619047619,0,0.0,1
8280,0,0.5675675675675675,0.6904761904761905,1,1.0,1
8281,0,0.5945945945945945,0.5238095238095238,0,1.0,1
8282,0,0.5405405405405406,0.7619047619047619,0,1.0,1
